Timestamp,AoI
9014.150514478,0.02367318799952045
9015.156991426,0.030014861999006825
9016.140444122,0.01336716600053478
9017.158844967,0.031670267999288626
9018.168082314,0.040802112000164925
9019.162383921,0.034984032001375454
9020.158662314,0.031140051998590934
9021.144666336,0.017023368000081973
9022.138728868,0.010967120000714203
9023.149645019,0.021751213000243297
9024.147322251,0.019292405999294715
9025.148968998,0.020827318001465756
9026.151332655,0.023083415999280987
9027.158601348,0.030245477999415016
9028.139927391,0.01146381499893323
9029.139558316,0.010986459999912768
9030.139705039,0.011017329001333565
9031.140837008,0.012042092001138371
9032.139727467,0.010825698000189732
9033.139762876,0.010756735000541084
9034.14005473,0.01094249400011904
9035.140062491,0.010837734000233468
9036.140179623,0.010839327000212506
9037.140292459,0.010845995000636321
9038.140428721,0.010864700001548044
9039.140562094,0.010866775000977213
