Timestamp,AoI
9552.664162658,0.014919834000465926
9553.662671493,0.013252419001219096
9554.663119039,0.013557324000430526
9555.662557322,0.012849335000282736
9556.661884308,0.012050874000124168
9557.661754927,0.011791154998718412
9558.661392155,0.011192582000148832
9559.661168848,0.01085924400103977
9560.661687839,0.0112200829989888
9561.6617707,0.01118531000065559
9562.661770282,0.011030813000616035
9563.661858068,0.011002447001374094
9564.662079745,0.011068637999414932
9565.663279758,0.01215155400132062
9566.662252967,0.010971961999530322
9567.662905108,0.011513301999002579
9568.662588023,0.011045917000956251
9569.662714903,0.011054273998524877
9570.662677542,0.010848816000361694
9571.662959608,0.011023802999261534
9572.663063118,0.010975142000461346
9573.665242674,0.013002027000766248
9574.663219991,0.010864080000828835
9575.663594706,0.011067995001212694
9576.664072274,0.01141557699884288
9577.663835783,0.011070266000388074
9578.66373296,0.010850421000213828
9579.664393066,0.011338743999658618
9580.670427988,0.017253735999474884
9581.664234809,0.010882608001338667
9582.664457266,0.010971857000185992
9583.664624352,0.01098197600003914
9584.664944753,0.011187186999450205
9585.664740856,0.010878914999921108
9586.66490572,0.010937070999716525
9587.664944343,0.010868727000342915
9588.665202671,0.011021013000572566
9589.665338813,0.01100285500069731
9590.665437622,0.010988899999574642
9591.665462782,0.01086505600142118
9592.66568687,0.0109781209994253
9593.66585279,0.01096966600016458
9594.665957081,0.010955878000459052
9595.662968286,0.007813746000465471
9596.666185904,0.01091676699979871
9597.666268121,0.010843645999557339
9598.666596895,0.011059249000027194
9599.666592575,0.010950887000944931
9600.666718366,0.010920599999735714
9601.666873047,0.010959053999613388
9602.66687395,0.010805452999193221
9603.667026297,0.010847646999536664
9604.667113608,0.010783047000586521
9605.667300586,0.010848723999515641
9606.667535638,0.01090943800045352
9607.667723412,0.010922966999714845
9608.667882557,0.010965458999635302
9609.668034646,0.010959081000692095
9610.66812705,0.010936961998595507
9611.66825264,0.010961343999952078
